run,t,strategy,miscovered,n_calibration,interval_length,threshold,score_t,sum_s_past
331,20,EXPRESS,0,17,0.22383974772569715,0.11191987386284857,0.05973326542934737,18.0
331,20,K-EXPRESS,0,12,0.9808678303937219,0.49043391519686097,0.05973326542934737,18.0
331,20,EXPRESS-M,0,27,0.3487801652046618,0.1743900826023309,0.05973326542934737,18.0
340,20,FULL,1,30,0.5111929079960964,0.2555964539980482,0.40863025872125447,18.0
340,20,S-FULL,1,30,0.5111929079960964,0.2555964539980482,0.40863025872125447,18.0
340,20,S-FIX,0,10,0.8411363782180996,0.4205681891090498,0.40863025872125447,18.0
340,20,ADA,1,26,0.5111929079960964,0.2555964539980482,0.40863025872125447,18.0
340,20,EXPRESS,0,0,inf,inf,0.40863025872125447,18.0
340,20,K-EXPRESS,1,15,0.48895385644506817,0.24447692822253408,0.40863025872125447,18.0
340,20,EXPRESS-M,0,10,1.3167164076265114,0.6583582038132557,0.40863025872125447,18.0
363,20,FULL,1,30,0.8796766481204528,0.4398383240602264,0.5643389010561289,19.0
363,20,S-FULL,1,30,0.8796766481204528,0.4398383240602264,0.5643389010561289,19.0
363,20,S-FIX,1,10,0.7510865102702651,0.37554325513513254,0.5643389010561289,19.0
363,20,ADA,1,29,0.8263657757781675,0.41318288788908375,0.5643389010561289,19.0
363,20,EXPRESS,1,18,0.22269068000812897,0.11134534000406449,0.5643389010561289,19.0
363,20,K-EXPRESS,1,12,0.8263657757781675,0.41318288788908375,0.5643389010561289,19.0
363,20,EXPRESS-M,1,28,0.4156434092962531,0.20782170464812655,0.5643389010561289,19.0
419,20,FULL,1,30,0.7539406105336233,0.37697030526681163,0.5281682604275898,18.0
419,20,S-FULL,1,30,0.7539406105336233,0.37697030526681163,0.5281682604275898,18.0
419,20,S-FIX,1,10,0.932271885479431,0.4661359427397155,0.5281682604275898,18.0
419,20,ADA,1,27,0.6504479543433872,0.3252239771716936,0.5281682604275898,18.0
419,20,EXPRESS,0,1,2.032427669055615,1.0162138345278076,0.5281682604275898,18.0
419,20,K-EXPRESS,1,13,0.41134289654700096,0.20567144827350048,0.5281682604275898,18.0
419,20,EXPRESS-M,0,11,2.032427669055615,1.0162138345278076,0.5281682604275898,18.0
422,20,FULL,0,30,0.6894779685863295,0.34473898429316474,0.07357789363133044,18.0
422,20,S-FULL,0,30,0.6894779685863295,0.34473898429316474,0.07357789363133044,18.0
422,20,S-FIX,0,10,1.1797359801992622,0.5898679900996311,0.07357789363133044,18.0
422,20,ADA,0,28,0.6894779685863295,0.34473898429316474,0.07357789363133044,18.0
422,20,EXPRESS,0,17,0.2990270467547865,0.14951352337739324,0.07357789363133044,18.0
422,20,K-EXPRESS,0,13,1.2591511315097585,0.6295755657548793,0.07357789363133044,18.0
422,20,EXPRESS-M,0,27,0.49647587886785916,0.24823793943392958,0.07357789363133044,18.0
465,20,FULL,0,30,0.8614597927458547,0.43072989637292736,0.41612108923792346,18.0
465,20,S-FULL,0,30,0.8614597927458547,0.43072989637292736,0.41612108923792346,18.0
465,20,S-FIX,0,10,1.912097320184671,0.9560486600923355,0.41612108923792346,18.0
465,20,ADA,0,25,0.8614597927458547,0.43072989637292736,0.41612108923792346,18.0
465,20,EXPRESS,1,1,0.20239356664890673,0.10119678332445337,0.41612108923792346,18.0
465,20,K-EXPRESS,1,11,0.47934813185205405,0.23967406592602702,0.41612108923792346,18.0
465,20,EXPRESS-M,0,11,2.502690561864528,1.251345280932264,0.41612108923792346,18.0
480,20,FULL,1,30,0.5992668751042287,0.29963343755211436,0.40503978559855547,18.0
480,20,S-FULL,1,30,0.5992668751042287,0.29963343755211436,0.40503978559855547,18.0
480,20,S-FIX,0,10,1.810697958173153,0.9053489790865765,0.40503978559855547,18.0
480,20,ADA,1,21,0.8027932072075806,0.4013966036037903,0.40503978559855547,18.0
480,20,EXPRESS,0,0,inf,inf,0.40503978559855547,18.0
480,20,K-EXPRESS,0,11,1.0995246454859635,0.5497623227429818,0.40503978559855547,18.0
480,20,EXPRESS-M,0,10,3.0208318776570993,1.5104159388285496,0.40503978559855547,18.0
535,20,FULL,1,30,0.8513180383040977,0.42565901915204885,0.8529215004037725,18.0
535,20,S-FULL,1,30,0.8384199419336387,0.41920997096681933,0.8529215004037725,18.0
535,20,S-FIX,1,10,1.0659234939019813,0.5329617469509906,0.8529215004037725,18.0
535,20,ADA,1,22,0.9414795519709185,0.47073977598545924,0.8529215004037725,18.0
535,20,EXPRESS,1,1,0.9716237815292197,0.48581189076460984,0.8529215004037725,18.0
535,20,K-EXPRESS,1,12,0.9414795519709185,0.47073977598545924,0.8529215004037725,18.0
535,20,EXPRESS-M,1,11,0.9716237815292197,0.48581189076460984,0.8529215004037725,18.0
564,20,FULL,1,30,0.4848453114087876,0.2424226557043938,1.2732014029870384,18.0
564,20,S-FULL,1,30,0.5029138841395602,0.2514569420697801,1.2732014029870384,18.0
564,20,S-FIX,1,10,0.40882080332063353,0.20441040166031677,1.2732014029870384,18.0
564,20,ADA,1,23,0.5029138841395602,0.2514569420697801,1.2732014029870384,18.0
564,20,EXPRESS,0,0,inf,inf,1.2732014029870384,18.0
